appid,appName,avgList_date,avgList_value,list_date,list_value,versionDate,version,date
6451407032,红果短剧-海量热门短剧随心看,1708272000000,97259,1708272000000,67851,,,
6451407032,红果短剧-海量热门短剧随心看,1708185600000,97259,1708185600000,51686,,,
6451407032,红果短剧-海量热门短剧随心看,1708099200000,97259,1708099200000,66683,,,
6451407032,红果短剧-海量热门短剧随心看,1708012800000,97259,1708012800000,83609,,,
6451407032,红果短剧-海量热门短剧随心看,1707926400000,97259,1707926400000,89658,,,
6451407032,红果短剧-海量热门短剧随心看,1707840000000,97259,1707840000000,110965,,,
6451407032,红果短剧-海量热门短剧随心看,1707753600000,97259,1707753600000,113311,,,
6451407032,红果短剧-海量热门短剧随心看,1707667200000,97259,1707667200000,89316,,,
6451407032,红果短剧-海量热门短剧随心看,1707580800000,97259,1707580800000,65315,,,
6451407032,红果短剧-海量热门短剧随心看,1707494400000,97259,1707494400000,57631,,,
6451407032,红果短剧-海量热门短剧随心看,1707408000000,97259,1707408000000,54270,,,
6451407032,红果短剧-海量热门短剧随心看,1707321600000,97259,1707321600000,67482,,,
6451407032,红果短剧-海量热门短剧随心看,1707235200000,97259,1707235200000,58938,,,
6451407032,红果短剧-海量热门短剧随心看,1707148800000,97259,1707148800000,65500,,,
6451407032,红果短剧-海量热门短剧随心看,1707062400000,97259,1707062400000,76581,,,
6451407032,红果短剧-海量热门短剧随心看,1706976000000,97259,1706976000000,79739,,,
6451407032,红果短剧-海量热门短剧随心看,1706889600000,97259,1706889600000,61082,,,
6451407032,红果短剧-海量热门短剧随心看,1706803200000,97259,1706803200000,55412,,,
6451407032,红果短剧-海量热门短剧随心看,1706716800000,97259,1706716800000,57260,,,
6451407032,红果短剧-海量热门短剧随心看,1706630400000,97259,1706630400000,44322,,,
6451407032,红果短剧-海量热门短剧随心看,1706544000000,97259,1706544000000,51006,,,
6451407032,红果短剧-海量热门短剧随心看,1706457600000,97259,1706457600000,54061,,,
6451407032,红果短剧-海量热门短剧随心看,1706371200000,97259,1706371200000,51061,,,
6451407032,红果短剧-海量热门短剧随心看,1706284800000,97259,1706284800000,49867,,,
6451407032,红果短剧-海量热门短剧随心看,1706198400000,97259,1706198400000,49129,,,
6451407032,红果短剧-海量热门短剧随心看,1706112000000,97259,1706112000000,49717,,,
6451407032,红果短剧-海量热门短剧随心看,1706025600000,97259,1706025600000,55699,,,
6451407032,红果短剧-海量热门短剧随心看,1705939200000,97259,1705939200000,61711,,,
6451407032,红果短剧-海量热门短剧随心看,1705852800000,97259,1705852800000,57343,,,
6451407032,红果短剧-海量热门短剧随心看,1705766400000,97259,1705766400000,62180,,,
6451407032,红果短剧-海量热门短剧随心看,1705680000000,97259,1705680000000,57941,,,
6451407032,红果短剧-海量热门短剧随心看,1705593600000,97259,1705593600000,48424,,,
6451407032,红果短剧-海量热门短剧随心看,1705507200000,97259,1705507200000,48177,,,
